frame,x,y,z
41,-2.0262930393218994,-8.786441802978516,1.6994473934173584
42,-2.043971061706543,-8.69304084777832,1.496764063835144
43,-2.053049325942993,-8.599639892578125,1.2940807342529297
44,-2.05639386177063,-8.50623893737793,1.0913972854614258
45,-2.0568716526031494,-8.412837982177734,0.8887138366699219
46,-2.031447410583496,-8.319437026977539,1.185202956199646
47,-1.9611566066741943,-8.22603702545166,1.4816920757293701
48,-1.8549729585647583,-8.132636070251465,1.7781813144683838
49,-1.7218692302703857,-8.03923511505127,2.0746703147888184
50,-1.5708191394805908,-7.945834159851074,2.371159553527832
51,-1.4107956886291504,-7.852433204650879,2.6676487922668457
52,-1.25077223777771,-7.759032249450684,2.9641380310058594
53,-1.0997220277786255,-7.665631294250488,3.260627031326294
54,-0.9666184186935425,-7.572230339050293,3.5571162700653076
55,-0.8604347705841064,-7.478829383850098,3.853605270385742
56,-0.7901440858840942,-7.385428428649902,4.150094985961914
57,-0.7647197246551514,-7.292027473449707,4.4465837478637695
58,-0.7708770632743835,-7.133012771606445,4.321944713592529
59,-0.7904298901557922,-6.973997592926025,4.197305679321289
60,-0.8249996304512024,-6.814982891082764,4.072666645050049
61,-0.8762075304985046,-6.655967712402344,3.9480273723602295
62,-0.9456749558448792,-6.496953010559082,3.8233883380889893
63,-1.0350232124328613,-6.337937831878662,3.69874906539917
64,-1.1458735466003418,-6.1789231300354,3.5741100311279297
65,-1.279847502708435,-6.0199079513549805,3.4494709968566895
66,-1.4385662078857422,-5.860893249511719,3.324831962585449
67,-1.6236510276794434,-5.701878547668457,3.200192928314209
68,-1.8367234468460083,-5.542863368988037,3.0755538940429688
69,-2.079404354095459,-5.383848190307617,2.9509146213531494
70,-2.3533153533935547,-5.2248334884643555,2.826275587081909
71,-2.6574044227600098,-4.3792033195495605,2.352891445159912
72,-2.979926347732544,-3.5335726737976074,1.879507303237915
73,-3.3064615726470947,-2.6879425048828125,1.4061232805252075
74,-3.622591257095337,-1.8423120975494385,0.9327391386032104
75,-3.9138965606689453,-0.9966816902160645,0.45935511589050293
76,-4.165958404541016,-0.15105152130126953,-0.014029130339622498
77,-4.367767333984375,0.18563488125801086,0.17461305856704712
78,-4.521955966949463,0.5223212838172913,0.36325526237487793
79,-4.634563446044922,0.859007716178894,0.5518974661827087
80,-4.711630821228027,1.195694088935852,0.7405396103858948
81,-4.759200096130371,1.53238046169281,0.9291818737983704
82,-4.783311367034912,1.8690669536590576,1.1178240776062012
83,-4.790006160736084,2.2057533264160156,1.3064662218093872
84,0.0,-12.925882339477539,1.286719560623169
85,-1.7883612599689513e-05,-12.762018203735352,2.165879726409912
86,-0.0001430689444532618,-12.59815502166748,3.0450401306152344
87,-0.0004828578094020486,-11.785451889038086,2.608346939086914
88,-0.0011445520212873816,-10.972749710083008,2.171653985977173
89,-0.0022354538086801767,-10.160046577453613,2.224644660949707
90,-0.0038628641050308943,-9.347343444824219,2.277635097503662
91,-0.00613408675417304,-8.53464126586914,2.3306257724761963
92,-0.009156420826911926,-7.721938610076904,2.3836164474487305
93,-0.013037169352173805,-6.909235954284668,2.4366071224212646
94,-0.017883634194731712,-6.096532821655273,2.489597797393799
95,-0.023803124204277992,-5.283830165863037,2.542588233947754
96,-0.030902929604053497,-4.471127510070801,2.595578908920288
97,-0.039290353655815125,-3.8899080753326416,2.304145336151123
98,-0.04907270520925522,-3.3086886405944824,2.012711524963379
99,-0.060357265174388885,-2.7274692058563232,1.7212779521942139
100,-0.07325136661529541,-2.146249771118164,1.4298443794250488
